timestamp,run_id,tracker_start_x,tracker_start_y,tracker_start_yaw_deg,tracker_final_x,tracker_final_y,tracker_final_yaw_deg,odom_start_x,odom_start_y,odom_start_yaw_deg,odom_final_x,odom_final_y,odom_final_yaw_deg,notes
2026-05-02T20:43:17.091120,simulation_run_linear-forward_0.1_30cm_01,,,,,,,0.5000118366180699,0.05005499794696392,-179.97408874645114,0.2143768445289806,0.04992846444116549,-179.97397795765482,simulation
2026-05-02T20:44:55.347407,simulation_run_linear-forward_0.1_30cm_02,,,,,,,0.5000214674763054,0.050092483573375104,-179.96703982122332,0.2245882319629285,0.04993890105788563,-179.96689173197976,simulation
2026-05-02T20:46:32.308543,simulation_run_linear-forward_0.1_30cm_03,,,,,,,0.4999779305757503,0.050017604337230556,-179.99759279909102,0.19734460659283998,0.05000604196007474,-179.9975204452695,simulation
2026-05-02T20:48:06.146950,simulation_run_linear-forward_0.1_30cm_04,,,,,,,0.5000069766808112,0.05006725700344392,-179.97870992216139,0.19736802235816012,0.049958471221683065,-179.97852408954873,simulation
2026-05-02T20:54:19.231906,simulation_run_linear-forward_0.1_30cm_01,,,,,,,0.49998158057305087,0.050104323820204334,-179.96025826096692,0.22458074078367252,0.049914179743008776,-179.9601587457855,simulation
2026-05-02T20:55:37.402887,simulation_run_linear-forward_0.1_30cm_02,,,,,,,0.4999341591920563,0.05000173748063367,-179.99914108071255,0.19735861127511412,0.049998425181274286,-179.9990710258408,simulation
2026-05-02T20:56:57.019073,simulation_run_linear-forward_0.1_30cm_03,,,,,,,0.4999703491262132,0.05008914790891382,-179.96791452391352,0.22116773524004876,0.04993637101223916,-179.96765207686656,simulation
2026-05-02T20:58:15.599221,simulation_run_linear-forward_0.1_30cm_04,,,,,,,0.49992255410354325,0.05000173871430742,-179.9992883395645,0.2007492223729386,0.04999905107888375,-179.99925576877936,simulation
2026-05-02T20:59:36.225586,simulation_run_linear-forward_0.1_30cm_05,,,,,,,0.4999294664271016,0.050001762953006186,-179.99913754428624,0.21094471032907364,0.049998451520426604,-179.99904438945717,simulation
2026-05-02T21:00:52.993754,simulation_run_linear-forward_0.1_30cm_06,,,,,,,0.49993507863962633,0.050001762111449355,-179.999097533652,0.22112680960744574,0.04999831160306272,-179.99895420231448,simulation
2026-05-02T21:02:12.839949,simulation_run_linear-forward_0.1_30cm_07,,,,,,,0.4999717377898763,0.05009203752294267,-179.9670349937841,0.19737718926175324,0.04992160632991916,-179.96680674336054,simulation
2026-05-02T21:03:32.717238,simulation_run_linear-forward_0.1_30cm_08,,,,,,,0.4999296347295395,0.05000161757192402,-179.99938181482273,0.20072436661830392,0.04999930530315433,-179.99924261309283,simulation
2026-05-02T21:04:49.485083,simulation_run_linear-forward_0.1_30cm_09,,,,,,,0.49992981686749954,0.05000094902124865,-179.99972005021888,0.2007576001974913,0.05000063053561411,-179.9996904746084,simulation
2026-05-02T21:06:06.935634,simulation_run_linear-forward_0.1_30cm_10,,,,,,,0.4999691624775218,0.050096983219489376,-179.96568082456085,0.20417022831070655,0.04992267650976091,-179.96539366629693,simulation
2026-05-02T21:07:24.642152,simulation_run_linear-forward_0.1_30cm_11,,,,,,,0.4999405478512097,0.050004117811252115,-179.99023795831593,0.2177348074165488,0.04995702833576651,-179.99011242247764,simulation
2026-05-02T21:08:43.569637,simulation_run_linear-forward_0.1_30cm_12,,,,,,,0.4999656896180994,0.050083187484733255,-179.9731873411872,0.20078956906208542,0.049947880081361036,-179.97306954108265,simulation
2026-05-02T21:10:00.332467,simulation_run_linear-forward_0.1_30cm_13,,,,,,,0.4999871340119525,0.05011207858234511,-179.95927782321274,0.20080728590347025,0.04990054365535169,-179.95919781859723,simulation
2026-05-02T21:11:17.702392,simulation_run_linear-forward_0.1_30cm_14,,,,,,,0.4999302603965379,0.050041806323759416,-179.9968979038673,0.21432550194457073,0.050028165927452996,-179.9966901332533,simulation
2026-05-02T21:12:36.924678,simulation_run_linear-forward_0.1_30cm_15,,,,,,,0.49993057554941667,0.05000164238469448,-179.9993276642625,0.2279278878106809,0.04999943637065271,-179.99919767638605,simulation
