timestamp,run_id,ref_x,ref_y,ref_yaw_deg,measured_x,measured_y,measured_yaw_deg,dx,dy,position_error_m,yaw_error_deg,position_tolerance_m,yaw_tolerance_deg,pose_age_sec,stable_time_sec,accepted
2026-05-05T16:03:33.113946,run_real_rot_ccw180_004,0.275000,0.131000,-179.200000,0.274842,0.129659,-179.701430,-0.000158,-0.001341,0.001350,-0.501430,0.040000,4.000000,0.193490,1.005401,1
2026-05-05T16:04:33.439720,run_real_rot_ccw180_005,0.275000,0.131000,-179.200000,0.274801,0.131885,-179.706020,-0.000199,0.000885,0.000907,-0.506020,0.040000,4.000000,0.274687,1.005377,1
2026-05-05T16:05:36.240160,run_real_rot_ccw180_006,0.275000,0.131000,-179.200000,0.275158,0.131132,-179.158717,0.000158,0.000132,0.000206,0.041283,0.040000,4.000000,0.163554,1.005224,1
2026-05-05T16:06:59.844925,run_real_rot_ccw180_007,0.275000,0.131000,-179.200000,0.275884,0.131899,-179.161995,0.000884,0.000899,0.001261,0.038005,0.040000,4.000000,0.239561,1.005028,1
2026-05-05T16:08:08.816416,run_real_rot_ccw180_008,0.275000,0.131000,-179.200000,0.276258,0.131155,-179.158717,0.001258,0.000155,0.001268,0.041283,0.040000,4.000000,0.094334,1.005049,1
2026-05-05T16:09:13.291539,run_real_rot_ccw180_009,0.275000,0.131000,-179.200000,0.276244,0.131900,-179.161995,0.001244,0.000900,0.001535,0.038005,0.040000,4.000000,0.287364,1.005888,1
2026-05-05T16:10:27.899617,run_real_rot_ccw180_010,0.275000,0.131000,-179.200000,0.274798,0.131134,-179.158731,-0.000202,0.000134,0.000242,0.041269,0.040000,4.000000,0.108250,1.005363,1
2026-05-05T16:13:42.199715,run_real_rot_ccw180_011,0.275000,0.131000,-179.200000,0.274083,0.130371,-178.606155,-0.000917,-0.000629,0.001112,0.593845,0.040000,4.000000,0.098523,1.005534,1
2026-05-05T16:14:33.936802,run_real_rot_ccw180_012,0.275000,0.131000,-179.200000,0.273736,0.129633,-179.152160,-0.001264,-0.001367,0.001862,0.047840,0.040000,4.000000,0.198382,1.005141,1
2026-05-05T16:15:45.380016,run_real_rot_ccw180_013,0.275000,0.131000,-179.200000,0.276645,0.131167,-179.702823,0.001645,0.000167,0.001653,-0.502823,0.040000,4.000000,0.054970,1.005387,1
2026-05-05T16:16:34.443537,run_real_rot_ccw180_014,0.275000,0.131000,-179.200000,0.275186,0.129643,-179.152160,0.000186,-0.001357,0.001370,0.047840,0.040000,4.000000,0.116871,1.005376,1
2026-05-05T16:17:14.848284,run_real_rot_ccw180_015,0.275000,0.131000,-179.200000,0.274790,0.131886,-179.711279,-0.000210,0.000886,0.000911,-0.511279,0.040000,4.000000,0.192026,1.005411,1
