timestamp,run_id,robot_id,namespace,configured_cmd_vel_topic,resolved_cmd_vel_topic,configured_scan_topic,resolved_scan_topic,configured_odom_topic,resolved_odom_topic,map_frame,odom_frame,base_frame,leg_index,raw_point_count,executable_point_count,route_length_m,preflight_ok,status,stop_reason,duration_sec,distance_estimate_m,motion_published,semantic_log_path,preflight_json_path,operator_note
2026-07-21T13:13:18.671277+00:00,survey_gazebo_arrival_e2e_004_station_A,tb3,,/cmd_vel,/cmd_vel,/scan,/scan,/odom,/odom,odom,odom,base_footprint,0,2,2,1.403713,True,completed,,46.318,1.745014,True,results/aufgabe04/run_events/survey_gazebo_arrival_e2e_004_station_A.jsonl,,survey-only candidate station_A
2026-07-21T13:24:15.791667+00:00,survey_gazebo_arrival_e2e_004_station_B,tb3,,/cmd_vel,/cmd_vel,/scan,/scan,/odom,/odom,odom,odom,base_footprint,0,4,4,1.247826,True,stopped,astar_failed:start_snap_failed,5.235,0.048229,True,results/aufgabe04/run_events/survey_gazebo_arrival_e2e_004_station_B.jsonl,,survey-only candidate station_B
2026-07-21T13:36:56.837050+00:00,survey_gazebo_arrival_e2e_005_station_A,tb3,,/cmd_vel,/cmd_vel,/scan,/scan,/odom,/odom,odom,odom,base_footprint,0,2,2,1.403713,True,completed,,46.395,1.746245,True,results/aufgabe04/run_events/survey_gazebo_arrival_e2e_005_station_A.jsonl,,survey-only candidate station_A
2026-07-21T13:37:31.249319+00:00,survey_gazebo_arrival_e2e_005_station_B,tb3,,/cmd_vel,/cmd_vel,/scan,/scan,/odom,/odom,odom,odom,base_footprint,0,4,4,1.246607,True,stopped,stuck no progress,24.136,0.222912,True,results/aufgabe04/run_events/survey_gazebo_arrival_e2e_005_station_B.jsonl,,survey-only candidate station_B
2026-07-21T13:45:14.746540+00:00,survey_gazebo_arrival_e2e_005_station_B,tb3,,/cmd_vel,/cmd_vel,/scan,/scan,/odom,/odom,odom,odom,base_footprint,0,4,4,1.246607,True,stopped,astar_failed:no_path,7.590,0.046645,True,results/aufgabe04/run_events/survey_gazebo_arrival_e2e_005_station_B.jsonl,,survey-only candidate station_B
2026-07-21T14:02:00.391056+00:00,survey_gazebo_arrival_e2e_006_station_A,tb3,,/cmd_vel,/cmd_vel,/scan,/scan,/odom,/odom,odom,odom,base_footprint,0,2,2,1.403711,True,completed,,47.213,1.745121,True,results/aufgabe04/run_events/survey_gazebo_arrival_e2e_006_station_A.jsonl,,survey-only candidate station_A
2026-07-21T14:03:15.854443+00:00,survey_gazebo_arrival_e2e_006_station_B,tb3,,/cmd_vel,/cmd_vel,/scan,/scan,/odom,/odom,odom,odom,base_footprint,0,5,5,1.296962,True,stopped,axis acquisition timeout,65.796,1.132445,True,results/aufgabe04/run_events/survey_gazebo_arrival_e2e_006_station_B.jsonl,,survey-only candidate station_B
2026-07-21T14:08:08.537609+00:00,survey_gazebo_arrival_e2e_006_station_B,tb3,,/cmd_vel,/cmd_vel,/scan,/scan,/odom,/odom,odom,odom,base_footprint,0,2,2,0.323080,True,stopped,authoritative route revalidation failed: observation_unix_sec age 6.666s exceeds 6.000s,0.000,0.000000,False,results/aufgabe04/run_events/survey_gazebo_arrival_e2e_006_station_B.jsonl,,survey-only candidate station_B
2026-07-21T14:13:40.605770+00:00,survey_gazebo_arrival_e2e_006_station_B,tb3,,/cmd_vel,/cmd_vel,/scan,/scan,/odom,/odom,odom,odom,base_footprint,0,2,2,0.323080,True,completed,,13.819,0.319354,True,results/aufgabe04/run_events/survey_gazebo_arrival_e2e_006_station_B.jsonl,,survey-only candidate station_B
2026-07-21T14:14:49.429961+00:00,survey_gazebo_arrival_e2e_006_station_C,tb3,,/cmd_vel,/cmd_vel,/scan,/scan,/odom,/odom,odom,odom,base_footprint,0,2,2,1.621840,True,completed,,60.583,1.921544,True,results/aufgabe04/run_events/survey_gazebo_arrival_e2e_006_station_C.jsonl,,survey-only candidate station_C
2026-07-21T14:26:05.816507+00:00,gazebo_arrival_e2e_006_dry_leg_0,tb3,,cmd_vel,/cmd_vel,scan,/scan,odom,/odom,odom,odom,base_footprint,0,11,11,2.030057,True,dry_run_ok,,0.000,0.000000,False,results/aufgabe04/run_events/gazebo_arrival_e2e_006_dry_leg_0.jsonl,,
2026-07-21T14:27:31.523336+00:00,gazebo_arrival_e2e_006_catalog_leg_0,tb3,,cmd_vel,/cmd_vel,scan,/scan,odom,/odom,odom,odom,base_footprint,0,11,11,2.030057,True,completed,,48.164,1.980982,True,results/aufgabe04/run_events/gazebo_arrival_e2e_006_catalog_leg_0.jsonl,,
2026-07-21T14:28:41.242086+00:00,gazebo_arrival_e2e_006_catalog_leg_1,tb3,,cmd_vel,/cmd_vel,scan,/scan,odom,/odom,odom,odom,base_footprint,1,11,11,0.775772,True,completed,,32.715,0.749575,True,results/aufgabe04/run_events/gazebo_arrival_e2e_006_catalog_leg_1.jsonl,,
2026-07-21T14:29:29.154034+00:00,gazebo_arrival_e2e_006_catalog_leg_2,tb3,,cmd_vel,/cmd_vel,scan,/scan,odom,/odom,odom,odom,base_footprint,2,13,13,1.411127,True,stopped,map-to-base transform unavailable,2.721,0.014610,True,results/aufgabe04/run_events/gazebo_arrival_e2e_006_catalog_leg_2.jsonl,,
2026-07-21T14:30:19.154319+00:00,gazebo_arrival_e2e_006_catalog_leg_2_retry,tb3,,cmd_vel,/cmd_vel,scan,/scan,odom,/odom,odom,odom,base_footprint,2,13,13,1.411127,True,stopped,obstacle too close,5.889,0.179027,True,results/aufgabe04/run_events/gazebo_arrival_e2e_006_catalog_leg_2_retry.jsonl,,
2026-07-21T14:44:42.852072+00:00,gazebo_arrival_e2e_006_final_leg_0,tb3,,cmd_vel,/cmd_vel,scan,/scan,odom,/odom,odom,odom,base_footprint,0,11,11,2.030057,True,completed,,48.073,2.009099,True,results/aufgabe04/run_events/gazebo_arrival_e2e_006_final_leg_0.jsonl,,
2026-07-21T14:46:00.254122+00:00,gazebo_arrival_e2e_006_final_leg_1,tb3,,cmd_vel,/cmd_vel,scan,/scan,odom,/odom,odom,odom,base_footprint,1,11,11,0.775772,True,completed,,38.333,0.754754,True,results/aufgabe04/run_events/gazebo_arrival_e2e_006_final_leg_1.jsonl,,
2026-07-21T14:48:48.193209+00:00,gazebo_arrival_e2e_006_final_leg_2,tb3,,cmd_vel,/cmd_vel,scan,/scan,odom,/odom,odom,odom,base_footprint,2,13,13,1.411127,True,stopped,waypoint timeout,136.024,0.853791,True,results/aufgabe04/run_events/gazebo_arrival_e2e_006_final_leg_2.jsonl,,
2026-07-21T14:57:06.149009+00:00,gazebo_arrival_e2e_006_verified_leg_0,tb3,,cmd_vel,/cmd_vel,scan,/scan,odom,/odom,odom,odom,base_footprint,0,11,11,2.030057,True,completed,,47.368,2.011115,True,results/aufgabe04/run_events/gazebo_arrival_e2e_006_verified_leg_0.jsonl,,
2026-07-21T14:58:12.473183+00:00,gazebo_arrival_e2e_006_verified_leg_1,tb3,,cmd_vel,/cmd_vel,scan,/scan,odom,/odom,odom,odom,base_footprint,1,11,11,0.775772,True,completed,,39.523,0.755431,True,results/aufgabe04/run_events/gazebo_arrival_e2e_006_verified_leg_1.jsonl,,
2026-07-21T14:59:27.074192+00:00,gazebo_arrival_e2e_006_verified_leg_2,tb3,,cmd_vel,/cmd_vel,scan,/scan,odom,/odom,odom,odom,base_footprint,2,13,13,1.411127,True,completed,,46.078,1.398030,True,results/aufgabe04/run_events/gazebo_arrival_e2e_006_verified_leg_2.jsonl,,
