leg_index,point_index,grid_x,grid_y,world_x_m,world_y_m,segment_length_m,cumulative_length_m
3,5,83,45,1.355,0.585,0.07071067811865477,0.3328427124746191
3,6,84,46,1.4050000000000007,0.6350000000000002,0.07071067811865477,0.4035533905932739
3,7,85,47,1.4550000000000005,0.685,0.07071067811865477,0.47426406871192867
3,8,86,48,1.5050000000000003,0.7350000000000003,0.07071067811865477,0.5449747468305834
3,9,87,49,1.5550000000000002,0.7850000000000001,0.07071067811865477,0.6156854249492382
3,10,88,50,1.605,0.8350000000000004,0.07071067811865477,0.6863961030678929
3,11,89,51,1.6550000000000007,0.8850000000000002,0.07071067811865477,0.7571067811865476
4,0,89,51,1.6550000000000007,0.8850000000000002,0.0,0.0
4,1,88,50,1.605,0.8350000000000004,0.07071067811865477,0.07071067811865477
4,2,87,49,1.5550000000000002,0.7850000000000001,0.07071067811865477,0.14142135623730953
4,3,86,48,1.5050000000000003,0.7350000000000003,0.07071067811865477,0.21213203435596428
4,4,85,47,1.4550000000000005,0.685,0.07071067811865477,0.28284271247461906
4,5,84,46,1.4050000000000007,0.6350000000000002,0.07071067811865477,0.35355339059327384
4,6,83,45,1.355,0.585,0.07071067811865477,0.4242640687119286
4,7,82,44,1.3050000000000002,0.5350000000000001,0.07071067811865477,0.4949747468305834
4,8,81,43,1.2550000000000003,0.4850000000000003,0.07071067811865477,0.5656854249492381
4,9,80,42,1.2050000000000005,0.43500000000000005,0.07071067811865477,0.6363961030678928
4,10,79,41,1.1550000000000002,0.38500000000000023,0.07071067811865477,0.7071067811865476
4,11,78,40,1.1050000000000004,0.33499999999999996,0.07071067811865477,0.7778174593052023
4,12,77,39,1.0550000000000002,0.28500000000000014,0.07071067811865477,0.848528137423857
4,13,76,38,1.0050000000000003,0.2350000000000001,0.07071067811865477,0.9192388155425117
4,14,75,37,0.9550000000000005,0.18500000000000005,0.07071067811865477,0.9899494936611665
4,15,75,36,0.9550000000000005,0.13500000000000023,0.05,1.0399494936611664
4,16,75,35,0.9550000000000005,0.08500000000000019,0.05,1.0899494936611664
4,17,75,34,0.9550000000000005,0.03500000000000014,0.05,1.1399494936611665
4,18,75,33,0.9550000000000005,-0.014999999999999902,0.05,1.1899494936611665
4,19,75,32,0.9550000000000005,-0.06499999999999995,0.05,1.2399494936611666
4,20,75,31,0.9550000000000005,-0.11499999999999977,0.05,1.2899494936611666
4,21,75,30,0.9550000000000005,-0.1649999999999998,0.05,1.3399494936611667
4,22,75,29,0.9550000000000005,-0.21499999999999986,0.05,1.3899494936611667
4,23,75,28,0.9550000000000005,-0.2649999999999999,0.05,1.4399494936611668
4,24,75,27,0.9550000000000005,-0.31499999999999995,0.05,1.4899494936611668
4,25,75,26,0.9550000000000005,-0.36499999999999977,0.05,1.5399494936611668
4,26,75,25,0.9550000000000005,-0.4149999999999998,0.05,1.589949493661167
4,27,75,24,0.9550000000000005,-0.46499999999999986,0.05,1.639949493661167
4,28,74,23,0.9050000000000002,-0.5149999999999999,0.07071067811865477,1.7106601717798218
4,29,74,22,0.9050000000000002,-0.565,0.05,1.7606601717798218
5,0,74,22,0.9050000000000002,-0.565,0.0,0.0
5,1,73,22,0.8550000000000004,-0.565,0.05,0.05
5,2,72,22,0.8050000000000002,-0.565,0.05,0.1
5,3,71,22,0.7550000000000003,-0.565,0.05,0.15000000000000002
5,4,70,22,0.7050000000000005,-0.565,0.05,0.2
5,5,69,22,0.6550000000000002,-0.565,0.05,0.25
5,6,68,22,0.6050000000000004,-0.565,0.05,0.3
5,7,67,22,0.5550000000000002,-0.565,0.05,0.35
5,8,66,22,0.5050000000000003,-0.565,0.05,0.39999999999999997
5,9,65,22,0.4550000000000005,-0.565,0.05,0.44999999999999996
5,10,64,22,0.40500000000000025,-0.565,0.05,0.49999999999999994
5,11,63,22,0.3550000000000004,-0.565,0.05,0.5499999999999999
5,12,62,22,0.30500000000000016,-0.565,0.05,0.6
5,13,61,22,0.25500000000000034,-0.565,0.05,0.65
5,14,60,22,0.20500000000000052,-0.565,0.05,0.7000000000000001
5,15,59,21,0.15500000000000025,-0.615,0.07071067811865477,0.7707106781186548
5,16,58,20,0.10500000000000043,-0.6649999999999998,0.07071067811865477,0.8414213562373095
5,17,57,19,0.05500000000000016,-0.7149999999999999,0.07071067811865477,0.9121320343559642
5,18,56,18,0.0050000000000003375,-0.7649999999999999,0.07071067811865477,0.982842712474619
5,19,55,18,-0.044999999999999485,-0.7649999999999999,0.05,1.032842712474619
5,20,54,18,-0.09499999999999975,-0.7649999999999999,0.05,1.082842712474619
5,21,53,18,-0.14499999999999957,-0.7649999999999999,0.05,1.132842712474619
5,22,52,18,-0.19499999999999984,-0.7649999999999999,0.05,1.182842712474619
5,23,51,18,-0.24499999999999966,-0.7649999999999999,0.05,1.232842712474619
5,24,50,18,-0.2949999999999995,-0.7649999999999999,0.05,1.2828427124746191
5,25,49,18,-0.34499999999999975,-0.7649999999999999,0.05,1.3328427124746192
5,26,48,18,-0.3949999999999996,-0.7649999999999999,0.05,1.3828427124746192
