leg_index,point_index,grid_x,grid_y,world_x_m,world_y_m,segment_length_m,cumulative_length_m
1,14,58,43,0.10500000000000043,0.4850000000000003,0.05,0.8449747468305832
1,15,59,44,0.15500000000000025,0.5350000000000001,0.07071067811865477,0.9156854249492379
2,0,59,44,0.15500000000000025,0.5350000000000001,0.0,0.0
2,1,60,44,0.20500000000000052,0.5350000000000001,0.05,0.05
2,2,61,44,0.25500000000000034,0.5350000000000001,0.05,0.1
2,3,62,44,0.30500000000000016,0.5350000000000001,0.05,0.15000000000000002
2,4,63,44,0.3550000000000004,0.5350000000000001,0.05,0.2
2,5,64,44,0.40500000000000025,0.5350000000000001,0.05,0.25
2,6,65,44,0.4550000000000005,0.5350000000000001,0.05,0.3
2,7,66,44,0.5050000000000003,0.5350000000000001,0.05,0.35
2,8,67,44,0.5550000000000002,0.5350000000000001,0.05,0.39999999999999997
2,9,68,44,0.6050000000000004,0.5350000000000001,0.05,0.44999999999999996
2,10,69,44,0.6550000000000002,0.5350000000000001,0.05,0.49999999999999994
2,11,70,44,0.7050000000000005,0.5350000000000001,0.05,0.5499999999999999
2,12,71,43,0.7550000000000003,0.4850000000000003,0.07071067811865477,0.6207106781186547
2,13,72,42,0.8050000000000002,0.43500000000000005,0.07071067811865477,0.6914213562373094
2,14,73,42,0.8550000000000004,0.43500000000000005,0.05,0.7414213562373094
2,15,74,41,0.9050000000000002,0.38500000000000023,0.07071067811865477,0.8121320343559641
2,16,75,41,0.9550000000000005,0.38500000000000023,0.05,0.8621320343559642
2,17,76,40,1.0050000000000003,0.33499999999999996,0.07071067811865477,0.9328427124746189
2,18,77,40,1.0550000000000002,0.33499999999999996,0.05,0.982842712474619
3,0,77,40,1.0550000000000002,0.33499999999999996,0.0,0.0
3,1,77,39,1.0550000000000002,0.28500000000000014,0.05,0.05
3,2,77,38,1.0550000000000002,0.2350000000000001,0.05,0.1
3,3,77,37,1.0550000000000002,0.18500000000000005,0.05,0.15000000000000002
3,4,77,36,1.0550000000000002,0.13500000000000023,0.05,0.2
3,5,77,35,1.0550000000000002,0.08500000000000019,0.05,0.25
3,6,77,34,1.0550000000000002,0.03500000000000014,0.05,0.3
3,7,77,33,1.0550000000000002,-0.014999999999999902,0.05,0.35
3,8,77,32,1.0550000000000002,-0.06499999999999995,0.05,0.39999999999999997
3,9,77,31,1.0550000000000002,-0.11499999999999977,0.05,0.44999999999999996
3,10,77,30,1.0550000000000002,-0.1649999999999998,0.05,0.49999999999999994
3,11,77,29,1.0550000000000002,-0.21499999999999986,0.05,0.5499999999999999
3,12,76,28,1.0050000000000003,-0.2649999999999999,0.07071067811865477,0.6207106781186547
3,13,75,27,0.9550000000000005,-0.31499999999999995,0.07071067811865477,0.6914213562373094
3,14,74,26,0.9050000000000002,-0.36499999999999977,0.07071067811865477,0.7621320343559641
3,15,73,25,0.8550000000000004,-0.4149999999999998,0.07071067811865477,0.8328427124746188
3,16,73,24,0.8550000000000004,-0.46499999999999986,0.05,0.8828427124746189
3,17,72,23,0.8050000000000002,-0.5149999999999999,0.07071067811865477,0.9535533905932736
3,18,72,22,0.8050000000000002,-0.565,0.05,1.0035533905932736
4,0,72,22,0.8050000000000002,-0.565,0.0,0.0
4,1,71,22,0.7550000000000003,-0.565,0.05,0.05
4,2,70,22,0.7050000000000005,-0.565,0.05,0.1
4,3,69,22,0.6550000000000002,-0.565,0.05,0.15000000000000002
4,4,68,22,0.6050000000000004,-0.565,0.05,0.2
4,5,67,22,0.5550000000000002,-0.565,0.05,0.25
4,6,66,22,0.5050000000000003,-0.565,0.05,0.3
4,7,65,22,0.4550000000000005,-0.565,0.05,0.35
4,8,64,22,0.40500000000000025,-0.565,0.05,0.39999999999999997
4,9,63,22,0.3550000000000004,-0.565,0.05,0.44999999999999996
4,10,62,22,0.30500000000000016,-0.565,0.05,0.49999999999999994
4,11,61,22,0.25500000000000034,-0.565,0.05,0.5499999999999999
4,12,60,22,0.20500000000000052,-0.565,0.05,0.6
4,13,59,22,0.15500000000000025,-0.565,0.05,0.65
4,14,58,22,0.10500000000000043,-0.565,0.05,0.7000000000000001
4,15,57,22,0.05500000000000016,-0.565,0.05,0.7500000000000001
4,16,56,22,0.0050000000000003375,-0.565,0.05,0.8000000000000002
4,17,55,22,-0.044999999999999485,-0.565,0.05,0.8500000000000002
4,18,54,22,-0.09499999999999975,-0.565,0.05,0.9000000000000002
4,19,53,22,-0.14499999999999957,-0.565,0.05,0.9500000000000003
4,20,52,22,-0.19499999999999984,-0.565,0.05,1.0000000000000002
4,21,51,22,-0.24499999999999966,-0.565,0.05,1.0500000000000003
4,22,50,22,-0.2949999999999995,-0.565,0.05,1.1000000000000003
4,23,49,22,-0.34499999999999975,-0.565,0.05,1.1500000000000004
4,24,48,22,-0.3949999999999996,-0.565,0.05,1.2000000000000004
4,25,47,22,-0.44499999999999984,-0.565,0.05,1.2500000000000004
4,26,46,22,-0.49499999999999966,-0.565,0.05,1.3000000000000005
4,27,45,22,-0.5449999999999999,-0.565,0.05,1.3500000000000005
4,28,44,22,-0.5949999999999998,-0.565,0.05,1.4000000000000006
4,29,43,22,-0.6449999999999996,-0.565,0.05,1.4500000000000006
