timestamp,run_id,tracker_start_x,tracker_start_y,tracker_start_yaw_deg,tracker_final_x,tracker_final_y,tracker_final_yaw_deg,odom_start_x,odom_start_y,odom_start_yaw_deg,odom_final_x,odom_final_y,odom_final_yaw_deg,notes
2026-04-27T13:56:18.947674,run_01,,,,,,,,,,-1.5363350965778007,-0.24362129552399578,58.27756985744661,simulation
2026-04-27T14:04:14.837415,run_02,,,,,,,,,,-1.5353972195335621,-0.24634185398713151,57.30272347571138,simulation
2026-04-27T14:04:37.267893,run_03,,,,,,,,,,-1.543160043754477,-0.24363138055394518,58.274619677779086,simulation
2026-04-27T14:04:58.222330,run_04,,,,,,,,,,-1.5397636967085238,-0.2436288072102778,58.27640061872587,simulation
2026-04-27T14:05:18.978648,run_05,,,,,,,,,,-1.535397317697948,-0.2463419951000838,57.302689147857286,simulation
2026-05-01T12:22:40.064415,simulation_run_linear-forward_0.1_30cm_01,,,,,,,0.4535275316766185,2.1565966592432373,80.66552680800837,0.49745053251091015,2.0504086671843003,44.35709307695786,simulation
2026-05-01T12:23:20.443990,simulation_run_linear-forward_0.1_30cm_02,,,,,,,0.443474628621649,2.180809747885408,86.36119974501992,0.4976968777876439,2.050661937575513,44.17655400023906,simulation
2026-05-01T12:24:03.793833,simulation_run_linear-forward_0.1_30cm_03,,,,,,,0.44189029738819124,2.228287882626844,97.55774181162025,0.49321359370628753,2.0585017265333905,48.41931921972952,simulation
2026-05-01T12:24:46.849683,simulation_run_linear-forward_0.1_30cm_04,,,,,,,0.44369805322946115,2.204400190535044,91.97941734760579,0.501848409363962,2.0426581088736167,39.83191426770193,simulation
2026-05-01T12:25:28.974230,simulation_run_linear-forward_0.1_30cm_05,,,,,,,0.44384691372979074,2.192539452837396,89.18717929017656,0.5018497390732813,2.042654581672716,39.8309547530532,simulation
2026-05-01T12:26:11.231712,simulation_run_linear-forward_0.1_30cm_06,,,,,,,0.44390533721872205,2.1930671865950084,89.37884721474623,0.50196873830201,2.043540723988528,40.28381596688916,simulation
2026-05-01T12:26:58.976121,simulation_run_linear-forward_0.1_30cm_07,,,,,,,0.43553338335558733,2.2637689788277084,106.29885516936262,0.46768107738535714,2.1181988264387326,71.21757368695471,simulation
2026-05-01T12:27:41.713410,simulation_run_linear-forward_0.1_30cm_08,,,,,,,0.4434817042397273,2.1807990505882784,86.36017485914418,0.501862650345643,2.042605729751749,39.81993933721245,simulation
2026-05-01T12:28:31.956442,simulation_run_linear-forward_0.1_30cm_09,,,,,,,0.4355265611507552,2.2637772452710516,106.29986356327828,0.4634981600157054,2.131129839924365,74.47221872767854,simulation
2026-05-01T12:46:12.143894,simulation_run_linear-forward_0.1_30cm_01,,,,,,,0.45370191190981723,2.1564552547831455,80.58698843351725,0.5146724276425879,2.0096499141409296,22.11168732823179,simulation
2026-05-01T12:46:51.781425,simulation_run_linear-forward_0.1_30cm_02,,,,,,,0.4480915965008981,2.168833207914574,83.51005001584944,0.4977093796768993,2.050649195701327,44.16779950360109,simulation
2026-05-01T12:47:32.625337,simulation_run_linear-forward_0.1_30cm_03,,,,,,,0.4429990451631421,2.2163740126425613,94.80404759569674,0.4974543987918125,2.0504351539515997,44.35989800368573,simulation
2026-05-01T12:48:11.964157,simulation_run_linear-forward_0.1_30cm_04,,,,,,,0.44304909146408844,2.2163259365939414,94.76025376201166,0.5018494926265527,2.042666850340557,39.83802215553869,simulation
2026-05-01T12:48:51.304261,simulation_run_linear-forward_0.1_30cm_05,,,,,,,0.44304416854966727,2.2163330658034637,94.76103452902402,0.5018465093278056,2.04267554114128,39.8389763434646,simulation
2026-05-01T12:49:30.958113,simulation_run_linear-forward_0.1_30cm_06,,,,,,,0.4536865741410257,2.1564812826759496,80.58957418653695,0.49770975334088113,2.050635650172253,44.160365074960694,simulation
2026-05-01T12:50:12.339095,simulation_run_linear-forward_0.1_30cm_07,,,,,,,0.44372237603510184,2.204896714749485,92.15787695257853,0.5019694657984856,2.0435422372520513,40.284270291486884,simulation
2026-05-01T12:50:56.470057,simulation_run_linear-forward_0.1_30cm_08,,,,,,,0.44023773726955095,2.2402253441060056,100.3960915690619,0.4744041198613205,2.0920923877763125,64.2097151898957,simulation
2026-05-01T12:51:44.443591,simulation_run_linear-forward_0.1_30cm_09,,,,,,,0.4419053574229464,2.22826702793926,97.55533243611364,0.47782096409603386,2.080641721327202,60.45875279415667,simulation
2026-05-01T12:52:24.520725,simulation_run_linear-forward_0.1_30cm_10,,,,,,,0.44305821004026646,2.216312771060017,94.75879552714285,0.5056341786403222,2.034537924208281,35.44212048337127,simulation
2026-05-01T12:53:04.618994,simulation_run_linear-forward_0.1_30cm_11,,,,,,,0.44384633049198013,2.192540330122629,89.18729430522559,0.5018394074561491,2.0426646355300644,39.83941366403375,simulation
2026-05-01T12:53:45.688386,simulation_run_linear-forward_0.1_30cm_12,,,,,,,0.4418916260390164,2.228286060274634,97.55753677642778,0.4883881667224301,2.066146505145986,52.56275976329044,simulation
2026-05-01T12:54:25.269573,simulation_run_linear-forward_0.1_30cm_13,,,,,,,0.44305268092697175,2.2163207201243105,94.75967148084058,0.49321014051734924,2.058478958454855,48.41838798323537,simulation
2026-05-01T12:55:05.565350,simulation_run_linear-forward_0.1_30cm_14,,,,,,,0.44304756524773226,2.216328157600338,94.76048885677521,0.49770670517665627,2.050655207570796,44.1683664610475,simulation
2026-05-01T12:55:45.567117,simulation_run_linear-forward_0.1_30cm_15,,,,,,,0.4430489216657391,2.216326199566457,94.76028441737807,0.4977075938548007,2.0506528778939868,44.16813928971425,simulation
